subject_id,brand,description,specTableContent,title
14899746,,"""Choose AMD to get the Accelerated Processing Unit (APU) in your next PC project. AMD's A-Series processor combines dual-core CPU and AMD Radeon graphic on a single power-efficient chip to enable premium performance and low power consumption."" ",," ""AMD A8 series A8-7650K / 3.3 GHz processor"" "" AMD processor - AD765KXBJABOX Add-In Processors (CPUs) CDW.com"
2764440,,"""AMD A8 7670K Black Edition CPU with Fan + Heatsink, FM2+, Godavari, Quad Core, 3.6GHz, Radeon R7 757MHz, 95W, 4MB Cache  ""@en ",," ""A8 7670K BLACK Edition Quad Core AMD CPU with Fan and Heatsink""@en Heatsink LN66121 - AD767KXBJCBOX | SCAN UK""@en"
1908484,,"""
Windows 7 Pro 64
Procesaodor Intel® Xeon® E3-1505M v5
15,6"" 4K LED UHD UWVA IPS antirreflectante (3840 x 2160)
Memoria DDR4 de 16 GB
Disco duro 512 GB HP Z Turbo Drive PCIe SSD
Gráficos NVIDIA® Quadro® M1000M (GDDR5 dedicado de 4 GB)
Combo de Intel® Dual Band Wireless-AC 8260 802.11 a/b/g/n/ac (2x2) Wi-Fi y Bluetooth® 4.0
""@es ",," ""HP ZBook Studio G3 Xeon E3-1505M 16GB 512GB SSD M1000 4GB 15.6 4K W7Pro""@es ""Black Friday 2017 | Megacomponentes.com informática y tecnología""@es"
13331027,,"""Procesador CPU 6Core/12T desbloqueado, 3.5/4.0Ghz, Sky Lake-X 14nM, LGA2066, soporte RAM Quad-DDR4, 8.25MB-L3 cache, 140W, 28X PCIe""@es ",," ""Intel Core i7-7800X Box""@es"
17115727,"""HP Enterprise""","""Description:HP 3TB 3.5-inch (LFF) Serial ATA (SATA) 6G7.2K Hot-Plug Midline (MDL) Hard Drive in G8 G9(Gen8 Gen9) SmartDrive Carrier (SC) (as pictured)Genuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 628061-S21
Spare Part# 628182-001 "" ", Specifications: Category Proliant HardDrive Sub-Category 7.2K Generation SATA SC Part Number 628061-S21 Products ID 459975 Type Hard Drive - Hot-Swap - Gen8 Large Form Factor 3.5 inches Capacity 3000GB Interface Type Serial ATA Connector 22-Position Serial ATA (SATA) Plug Data Transfer Rate 6G = 6Gb/sec (750 MB/s) Spindle Speed 7200RPM Native Command Queuing Supported Bytes/Sector 512," ""628061-S21 HP G8 G9 3-TB 6G 7.2K 3.5 SATA SC "", ""Null"" ""New 628061-S21 Wholesale Price """
4838223,"""KINGSTON""@fr",,," ""120GB SSD NOW V300 SATA3 7MM INT""@fr"
16635278,"""HP Enterprise"""," ""Description:Genuine HPE 8GB (2x4GB) Registered PC2-6400Low Power Single-Rank SDRAM Memory KitPart Number(s) Option Part# 504351-B21 (2 x 4GB)""", Specifications: Category Proliant Memory Sub-Category Genuine HP Memory Generation 800MHz Part Number 504351-B21 Products ID 455464 Storage Capacity 8GB (2 x 4GB) Technology DDR II SDRAM Form Factor DIMM 240-pin Memory Speed 800MHz (PC2-6400) Application Server Memory Server Model HP Proliant Compatibility HP Proliant Servers Manufacturer Hewlett-Packard HP Serial Number Yes HP Logo Yes Guaranteed Genuine HP Yes 504351-B21 Compatible Servers: BL465c G5 BL465c G6 G7 BL495c G5 BL495c G6 G7 BL685c G5 BL685c G6 G7 DL165 G5 DL165 G5p DL165 G6 G7 DL185 G5 DL365 G5 DL385 G5p DL385 G6 G7 DL585 G5 DL585 G6 G7 DL785 G5 DL785 G6," ""504351-B21 HP 8GB (2x4GB) PC6400 SDRAM Kit"" ""Null"""
14361677,"""AMD""",,," ""AMD - A8-5600K 3.6GHz Quad-Core Processor"" Processor (AD560KWOHJBOX) PCPartPicker"""
10236395,"""HP""@en",,," "" HP Smart Array P600/512 Controller - storage controller (RAID) SATA 1.5Gb/s / SAS PCI-X/133 MHz ""@en, ""HP MHz""@en Overview CNET""@en"
4305787,,"""The HPE Smart Array P222 Controller is a low profile, 6 Gb/s, PCIe 3.0, Serial Attached SCSI (SAS) RAID controller that provides entry-level, storage performance, scalability, and data protection for select HP ProLiant Gen8 rack and tower servers. It features four internal and four external SAS lanes and delivers increased server uptime by providing advanced storage functionality, including online RAID level migration with flash back write cache, global online spare, and pre-failure warning. Data Compatibility among all models of Smart Array controllers allows simple and easy migration at any time when needs for higher performance, capacity, and availability increase. Even new generations of Smart Array controllers can understand the data format of previous generations of Smart Array controllers."" ",," ""HPE Smart Array P222/512 with FBWC - storage controller (RAID) SATA 6Gb/s"" "" HPE 6Gb/s 631667-B21 RAID Controllers CDW.com"
8490836,"""Corsair""",,," ""Corsair - CO-9050017-WLED 66.4 CFM 140mm Fan"" Fan (CO-9050017-WLED) PCPartPicker"""
7771856,"""Kingston""@en-US","""Kingston's Class 10 UHS-I Ultimate card features UHS-I technology and impressive performance that lets users shoot full 1080p HD video and 3D video - and transfer files faster too. With speeds up to 90MB/s read and 45MB/s write1, this versatile card transfers files much faster than standard Class 10 SDHC/SDXC cards. Capacities up to 128GB2 let users record more video - up to 640 minutes at 24Mbps of HD video - without having to switch cards. Photographers can shoot high-density image files, such as RAW or JPEG, without running out of space, and the card's higher sustained write speeds support continuous burst mode and ensure video integrity by reducing stutter. The Class 10 UHS-I Ultimate card is compatible with SDHC (16GB, 32GB) and SDXC. The card is backed by a lifetime warranty, free technical support and legendary Kingston reliability.""@en-US ",," ""Kingston Digital 128GB SDXC Class 10 UHS-I 90R/45W Flash Card (SDA10/128GB)""@en-US ""Accessories - Page 473 | Roaming Free Sims""@en-US"
3993772,"""Western Digital""",,," ""Western Digital - BLACK SERIES 1TB 3.5"" 7200RPM Internal Hard Drive"" Drive (WD1003FZEX) PCPartPicker"""
14426191,"""HP Enterprise""","""Description:
 BL20PG2 Xeon 2.8GHz 1M 512MB 1P Blade   Manufacturer Part# 359623-B21 
"" "," Specifications: Category Proliant Server Sub-Category BL20 Generation G2 Part Number 359623-B21 Products ID 15408 Chassis Form Blade Model ProLiant BL20p Cache Memory (installed) 512 MB RAM (installed) 1 GB RAM Technology DDR SDRAM RAM (maximum) 8 GB Networking Protocol Ethernet, Fast Ethernet, Gigabit Etherne Controller RAID Level RAID 0, RAID 1, RAID 10, RAID 5 Video RAM (installed) 0 MB Video Card None"," ""359623-B21 BL20P G2 Xeon 2.8GHz 1M 512MB"", ""Null"" Price 359623-B21"" 512MB Wholesale 359623-B21"
9398990,"""NZXT""",,," ""NZXT - S340 Elite (Black) ATX Mid Tower Case"" Case (CA-S340W-B3) PCPartPicker"""
2900433,,,," ""Transcend 64GB microSDXC UHS-I 300x, Class 10""@en 300x 10 (TS64GUSDU1)""@en"
3418034,,"""AMD Ryzen™ 7 1800X, S AM4, 8 Core, 16 Thread, 3.6GHz, 4.0GHz Turbo, 16MB Cache, 95W, CPU, Retail                         ""@en ",," ""AMD Ryzen 7 1800X 8 Core AM4 CPU/Processor""@en CPU/Processor LN78869 - YD180XBCAEWOF | SCAN UK""@en"
7895390,"""HP Enterprise"""," ""Description:10 x HPE 1TB 3.5-inch 7.2K Midline MSA 2 SATA Hard Drive for StorageWorks systemsPart Number(s) Option Part# AJ740A AJ740B Spare 480942-001 480942-002 Assembly 481282-001 Model# ST31000340NS ST31000524NSNote:For use only in SystemsModular Smart Array MSA2 1040/2040/P2000 Systems only.""", Specifications: Category MSA 2 HardDrive Sub-Category 7.2K Generation SATA MSA2 Part Number ST31000524NS-10Pack Products ID 200359 Capacity 1TB Interface Serial ATA Enclosure Internal HDD Form Factor 3.5 inches Spindle Speed 7200RPM Data Transfer Rate 300MB/s Average Seek Time 9ms Average Latency 4.17ms Hot Swap Yes," ""ST31000524NS HP MSA2 1-TB 7.2K 3.5 SATA"" ""Null"""
3630033,"""EqualLogic""","""Description:5 x Dell EqualLogic 1-TB 7.2K RPM 3G(3Gb/s) 3.5-inch Serial ATA (SATA)Hot-Plug Hard Drive in Dell EqualLogicPS4000 / PS5000 / PS6000 series3.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell EqualLogic serial number and firmwareGenuine Dell EqualLogic Certified Hard DriveCompatible Storage Arrays:Dell EqualLogic PS4000 PS4000EDell EqualLogic PS5000 PS5000E PS5500EDell EqualLogic PS6000 PS6000EDell EqualLogic PS6010EPart Number(s)
Dell Part# 9JW154-536
Dell Part# 2HR85
Dell Part# 9CA158-056
Seagate Part# ST31000524NS-EQL"" ", Specifications: Category Dell EqualLogic Drive Sub-Category 7.2K Generation SATA Part Number ST31000524NS-5Pack Products ID 486104 Hot Swap Tray Included Capacity 1TB Form Factor 3.5 inches Interface SATA Average Seek Time 8.5ms Rotational Speed 7200RPM Manufacturer Dell Pre-Failure Warranty Yes Cache 32MB," ""ST31000524NS EQL 1TB 7.2K 3.5 SATA PS4000E"", ""Null"" PS4000E 5 Pack Wholesale ST31000524NS Price ST31000524NS-5Pack"""
12598076,,"""Null""@es ",," ""XL2430/24"" Full HD Gaming Display""@es Plata mon... ""@es ""HP EliteDisplay S230tm 23"" 1920 x 1080Pixeles Mesa Negro"
681932,,,," ""BenQ Zowie XL2430 24"" LED 144Hz eSports""@es eSports ""@es"
14389473,"""Western Digital""@es","""Western Digital WD1003FZEX, un disco duro específico para aumentar el rendimiento de ordenadores de sobremesa gracias a su velocidad y prestaciones. Tanto si trabajas de forma profesional con tu ordenador como si eres gamer este disco duro edición Black aportará el rendimiento necesario para tus tareas.""@es ", Prestaciones de la Unidad Búfer: 64 MB  Velocidad de rotación (rpm): 7200  Velocidad de transferencia de datos externa máxima: 768 MB/s (6 Gbit/s)  768 MB/s (6) ," ""WD1003FZEX1TB Disco Duro 3.5"" Edición Black 7200RPM 64MB""@es ""Western Digital WD1003FZEX 3.5 de 1TB""@es"
8118580,"""Integral""@en-gb","""The Integral USB Evo Flash Drive has a translucent blue casing with translucent edging. Its clever design allows you to store the cap on the end of the Flash Drive when in use.""@en-gb "," Integral EVO - USB flash drive - 32 GB Product Type USB flash drive Interface Type USB 2.0 Storage Capacity 32 GB Enclosure Colour Translucent blue OS Required Apple MacOS 9.0 or later, Microsoft Windows 2000/ME/XP/Vista/7, Linux 2.4.0 or later Manufacturer Warranty 2 years warranty General Compatibility Non-specific Enclosure Colour Translucent blue Product Type USB flash drive Storage Capacity 32 GB"," ""Integral EVOUSB flash drive - 32 GB""@en-gb EVO USB -... | INFD32GBEVOBL £7.99 Insight UK""@en-gb"
11194454,,,," ""AMD Processor, Ryzen 3 QC 1300X 3.5GHz 3.7GHz Turbo 8MB Cache 65W 2667MHz""@en ""Buy AMD Processor at Connection Public Sector Solutions""@en"
16010188,"""Seagate""@en","""500GB Capacity, SATA-II Interface, 7200RPM Spin Speed, 8.5ms Average Seek Time, 16MB Cache, 5 Year Warranty, Enterprise Class.""@en ",," ""Seagate Barracuda ES 500GB SATA-II 16MB Cache - OEM (ST3500630NS)""@en ""▷ Seagate (ST35006… | OcUK""@en"
857481,,"""CAJA ORDENADOR 70X15MM TX3""@es ",," ""StarTech.com Ventilador de Repuesto para Disipador Procesador""@es ""HP Spectre One 23-e000es - Black Friday 2017 ""@es"
9722451,"""HP Enterprise"""," ""Description:HP 2TB 3.5-inch (LFF) Serial ATA (SATA) 6G7.2K Hot-Plug Midline (MDL) Hard Drive in G8 G9(Gen8 Gen9) SmartDrive Carrier (SC) (as pictured)Genuine HPE serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 658079-B21 658079-S21 Spare 658102-001""", Specifications: Category Proliant HardDrive Sub-Category 7.2K Generation SATA SC Part Number 658102-001-SC Products ID 472854 Type Hard Drive - Hot-Swap - Gen8 Large Form Factor 3.5 inches Capacity 2000GB Interface Type Serial ATA Connector 22-Position Serial ATA (SATA) Plug Data Transfer Rate 6G = 6Gb/sec (750 MB/s) Spindle Speed 7200RPM Native Command Queuing Supported Bytes/Sector 512," ""658102-001-SC HP G8 G9 2-TB 6G 7.2K 3.5 SATA SC"" ""Null"""
4537309,"""Corsair""@en","""DDR4, 2400MHz, CL14, 1.2v, XMP 2.0, Lifetime Warranty""@en "," Memory Type DDR4 (PC4-19200) Capacity 32GB (4 x 8GB) Tested Speed 2400 MHz Tested Latency 14-16-16 Tested Voltage 1.2v Registered / Unbuffered Unbuffered Error Checking Non-ECC Memory Features Intel XMP 2.0 Memory Profile, Vengeance LPX Heat Spreader"," ""Corsair Vengeance LPX Black 32GB (4x8GB) DDR4 PC4-19200 2400MHz Quad Channel Kit ""@en 4x8GB | CMK32GX4M4A2400C14 Novatech""@en"
8502030,"""HP""@en","""HP, 658071-B21, 500GB 6G SATA 7.2K rpm LFF""@en ",," ""HP, 658071-B21, 500GB 6G SATA 7.2K rpm LFF""@en 658071-B21 ""HP"
7085947,"""KINGSTON""",,," ""Kingston Technology ValueRAM 4GB DDR3-1600"" ""Comprar Kingston DDR3-1600 em PowerPlanetOnline"""
8614428,"""Crucial""@en-US","""In short, 204-pin small outline dual inline memory modules (SODIMMs) are the form factor used to provide DDR3 memory modules for notebook computers and other small form factor computing platforms. 204-pin SODIMMs are currently available in PC3-8500 (DDR3 1066MHz) and PC3-10600 (DDR3 1333MHz) speeds.""@en-US ",," ""Crucial 8GB Single DDR3L 1600 MT/s (PC3L-12800) SODIMM 204-Pin Laptop Memory (CT102464BF160B)""@en-US ""Printers & Accessories | Office Outlet Express""@en-US"
12800675,"""HP""@en","""HP LaserJet Pro P1102 Laser Printer - Monochrome - Plain Paper Print - Desktop 18 ppm Mono - 600 x 600 dpi - 2 MB - 150 sheets (Input Capacity) - USB - PC, Mac""@en ",," ""HP LaserJet Pro P1102 Laser Printer""@en"
11312641,"""Sandisk""","""
		Description Sandisk Extreme microSDHC 64Gb Type 10 
		 
		
			Tradução gerada automaticamente
			Ver descrição original em Inglês
		
		
		
			Capturar uma ação mais rápida e gravar mais Full HD ou 4K vídeo pronto HD Ultra com o seu smartphone com Android ou câmera MIL. Cartões SanDisk Extreme são construídos resistente para extrema durabilidade mesmo em condições ambientais difíceis.Rápidas velocidades de gravação reduzir o tempo que você? Re em espera enquanto as fotos e os vídeos passar para o seu cartão, ou do seu cartão para o seu computador. Capacidades de armazenamento de 16GB para 64GB expandir a memória do dispositivo e deixar espaço para gravar o vídeo que? S pronto para as novas telas de televisão 4K Ultra HD e monitores.As velocidades que você precisa:A melhor coisa acontece rapidamente. Com um UHS Speed ??Class 3 classificação e velocidades extremas de até 60MB / s, cartões de memória SanDisk dar-lhe a velocidade que você precisa para capturar todos os detalhes. Rápidas velocidades de gravação reduzir o tempo que você? Re em espera enquanto você mover fotos e vídeos para o seu cartão. Descarregar grandes arquivos mais rápido para que você? Re sempre pronto para pegar o próximo grande tiro, e desfrutar de reprodução de vídeo suave.Catch a emoção no 4K Detalhe Ultra HD:Quando o cartão de memória é 4K Ultra HD ready com UHS Speed ??Class 3 Avaliação do vídeo que você é mais do que capturar imagens em movimento. Com 4K resolução Ultra HD que você ganhou? T apenas assistir ao vídeo, você vai reviver a experiência. Certifique-se os vídeos que você atirar hoje estão prontos para as novas telas de televisão 4K Ultra HD e monitores.Construída para condições extremas:Durabilidade testada para proteger as suas memórias da vida? S percalços? prova da água, à prova de choque, à prova de raio x, a prova de temperatura. Leve seu telefone, tablet ou câmera para as montanhas, o oceano, ou o deserto. Mesmo se o seu dispositivo does not sobreviver, seu cartão de memória SanDisk vai.Adaptador SD para Versatilidade:Este cartão vem com um adaptador de cartão SD conveniente, então você também pode capturar e acessar dados no cartão com qualquer dispositivo que tenha um slot para cartão SD. Você será capaz de usar o seu cartão de memória com câmeras SD habilitado, filmadoras, tablets e laptops.Especificações:Fator de forma: microSDHC (16GB, 32GB), microSDXC (64GB)As capacidades disponíveis: 16GB, 32GB, 64GBPerformance / velocidade: até 60MB / s de leitura e até a velocidade de 40MB / s para gravaçãoProva de temperatura, à prova d'água, à prova de choque e à prova de raio xDimensão do cartão: 0.59in 0.43in x x .04in (14,99 milímetros x 10,92 milímetros x 1,02 milímetros)Temperatura de operação: 13F para 185F (25C a 85 C)Temperatura de armazenamento: 40F para 185F (40C a 85C)Compatibilidade: Compatível com todos os microSDHC, microSDXC, microSDHC UHS I, e microSDXC UHS eu apoio dispositivos hostClasse 10 e UHS Speed ??Class 3 (U3) para 4K Ultra HD e vídeo Full HDRescuePro luxo de recuperação de dados para download de software oferta
			Procura materiais da Sandisk e mais especificamente Sandisk Extreme microSDHC 64Gb Type 10? Na motardinn, poderá encontrar uma lista completa de produtos Eletrônica e acessórios . Faça os seus pedidos através de nossa loja online motardinn. Pode optar entre 75 modos de pagamento. Confira o catálogo e tenha acesso a promoções especiais de . E se não ficar satisfeito, devolvemos-lhe o seu dinheiro.
			
				
					
				
				
				 
				
					Clique no link seguinte para obter mais informações sobre:
					Especificações 
				
			
			
				
					
				
				
					Clique no link seguinte para obter mais informações sobre:
					Manual
				
			
			
				
					Guia de tamanhos
				
			
		
	"" ",," ""Sandisk Extreme microSDHC 64Gb Type 10"" 10 comprar e ofertas na Motardinn"""
13126320,,"""
              
				
					
					
						
							Pobierz kartę produktu.
						
					
				
              
				 
	                        Lista sklepów
	                        
				      
              
            ""@pl ",," ""8-Port Desktop Switch with 4 PoE ports""@pl ""DES-1008P 8-Port ports | D-Link Polska""@pl"
16815076,"""HP Enterprise""","""Description:400GB Serial Attached SCSI (SAS) 10K 3.5-inch Dual Port Hot-Plug Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 459508-B21
Spare Part# 456896-001
Assembly Part# 455543-001
Model# DD400B8541"" ", Specifications: Category Proliant HardDrive Sub-Category 10K Generation SAS Part Number 456896-001 Products ID 455696 Capacity 400GB Interface Serial Attached SCSI (SAS) Enclosure Internal Drive Dimensions 3.5 inches x 1/3H (Low Profile) Spindle Speed 10000RPM External Data Transfer 3GB/s Seek Time 3.5ms HotSwap Yes Manufacturer Hewlett Packard Pre-Failure Warranty Yes Hot Swap Tray Included/Attached Ports Dual Port," ""456896-001 HP 400-GB 10K 3.5 DP SAS HDD"", ""Null"" Price 456896-001"" ""New 456896-001 HDD Wholesale"
6270469,,"""The TL-SG1005D 5-port Gigabit Ethernet Switch provides you with a high-performance, low-cost, easy-to-use, seamless and standard upgrade to improve old network to 1000Mbps network. Increase the speed of your network server and backbone connections, or make Gigabit to the desktop a reality. Power users in the home, office, workgroup, or creative production environment can now move large, bandwidth-intensive files faster. Transfer graphics, CGI, CAD, or multimedia files and other applications that have to move large files across the network almost instantly."" ",," ""TP-LINK TL-SG1005D 5-Port Gigabit Desktop Switch - switch 5 ports"" "" TP-LINK ports Unmanaged Switches & Hubs CDW.com"
13367584,"""SanDisk""",,," ""SanDisk Secure Digital Card (SDHC) CLASS 4 16GB"" -"
5759869,"""XPS""@fr",,," ""Ultrabook™ XPS 12""@fr, convertible 12 ""@fr "" Détails sur l’Ultrabook (prêt pour tablette) | Dell"
12981099,,"""Mac mini now has fourth-generation Intel Core processors, increased graphics performance, and ultrafast 802.11ac wireless networking. It also features two Thunderbolt 2 ports, great built-in apps, and OS X Yosemite. And it's still the world's most power-efficient desktop.""@en-US ",," ""Apple - Mac mini Intel Core i5 (1.4GHz) 4GB Memory 500GB Hard Drive White""@en-US"
